source_id,target_id
1296,P00034
1297,P00034
1298,P00034
1299,P00034
1300,P00034
1301,P00034
1302,P00034
1303,P00034
1305,P00034
1306,P00034
1307,P00034
1308,P00034
1398,P00034
1399,P00034
1445,P00034
1755,P00034
1793,P00034
2185,P00034
22798,P00034
22801,P00034
23092,P00034
2316,P00034
2317,P00034
2335,P00034
2534,P00034
27289,P00034
284217,P00034
2889,P00034
29780,P00034
3265,P00034
345651,P00034
3611,P00034
3655,P00034
3672,P00034
3673,P00034
3674,P00034
3675,P00034
3676,P00034
3678,P00034
3679,P00034
3680,P00034
3681,P00034
3682,P00034
3683,P00034
3684,P00034
3685,P00034
3687,P00034
3688,P00034
3689,P00034
369,P00034
3691,P00034
3693,P00034
3694,P00034
3695,P00034
3696,P00034
375,P00034
382,P00034
387,P00034
388,P00034
389,P00034
390,P00034
3908,P00034
3909,P00034
3910,P00034
3911,P00034
3912,P00034
3913,P00034
3914,P00034
3915,P00034
3918,P00034
3987,P00034
400,P00034
4215,P00034
4216,P00034
4217,P00034
4893,P00034
50509,P00034
50807,P00034
51277,P00034
5286,P00034
5287,P00034
5289,P00034
5290,P00034
5291,P00034
5293,P00034
5294,P00034
5295,P00034
5296,P00034
55679,P00034
55738,P00034
55742,P00034
5595,P00034
5597,P00034
5599,P00034
5601,P00034
5602,P00034
5603,P00034
5604,P00034
5605,P00034
5606,P00034
5747,P00034
57642,P00034
5782,P00034
57826,P00034
5829,P00034
5879,P00034
5880,P00034
5894,P00034
5906,P00034
5908,P00034
5911,P00034
5912,P00034
59277,P00034
60,P00034
6237,P00034
63916,P00034
6416,P00034
6464,P00034
6654,P00034
6655,P00034
6714,P00034
673,P00034
7094,P00034
71,P00034
7373,P00034
7408,P00034
7414,P00034
79658,P00034
81,P00034
8153,P00034
81873,P00034
8503,P00034
8515,P00034
8516,P00034
85301,P00034
85377,P00034
857,P00034
87,P00034
88,P00034
9358,P00034
9564,P00034
9844,P00034
998,P00034
10401,P00035
1154,P00035
122809,P00035
1432,P00035
225689,P00035
30837,P00035
3458,P00035
3459,P00035
3460,P00035
3716,P00035
3717,P00035
51588,P00035
5594,P00035
5595,P00035
5599,P00035
5600,P00035
5601,P00035
5602,P00035
5603,P00035
5777,P00035
6300,P00035
6772,P00035
8554,P00035
8835,P00035
9021,P00035
9063,P00035
9306,P00035
9655,P00035
10000,P00036
1026,P00036
1027,P00036
1147,P00036
121599,P00036
2002,P00036
2004,P00036
2005,P00036
207,P00036
208,P00036
225689,P00036
2309,P00036
2353,P00036
2475,P00036
27330,P00036
2872,P00036
2932,P00036
3551,P00036
3552,P00036
3559,P00036
3560,P00036
3563,P00036
3565,P00036
3566,P00036
3568,P00036
3569,P00036
3570,P00036
3572,P00036
3576,P00036
3577,P00036
3578,P00036
3579,P00036
3587,P00036
3588,P00036
3589,P00036
3590,P00036
3594,P00036
3595,P00036
3597,P00036
3598,P00036
3600,P00036
3601,P00036
3667,P00036
369,P00036
3718,P00036
4609,P00036
4846,P00036
4893,P00036
51561,P00036
5170,P00036
5290,P00036
5291,P00036
53832,P00036
5594,P00036
5595,P00036
5597,P00036
5598,P00036
5894,P00036
59067,P00036
5921,P00036
6195,P00036
6196,P00036
6197,P00036
6464,P00036
6654,P00036
6655,P00036
6688,P00036
6722,P00036
673,P00036
6772,P00036
6773,P00036
6774,P00036
6775,P00036
6776,P00036
6777,P00036
6778,P00036
84174,P00036
8569,P00036
8660,P00036
9261,P00036
10369,P00037
116443,P00037
246213,P00037
27091,P00037
2890,P00037
2891,P00037
2892,P00037
2893,P00037
2897,P00037
2898,P00037
2899,P00037
2900,P00037
2901,P00037
2902,P00037
2903,P00037
2904,P00037
2905,P00037
2906,P00037
2912,P00037
2913,P00037
415117,P00037
4905,P00037
50944,P00037
57084,P00037
6505,P00037
6506,P00037
6507,P00037
6511,P00037
6512,P00037
6616,P00037
6843,P00037
6844,P00037
815,P00037
816,P00037
817,P00037
85358,P00037
8673,P00037
8676,P00037
8773,P00037
9341,P00037
9342,P00037
9463,P00037
10401,P00038
1432,P00038
3716,P00038
3717,P00038
3718,P00038
5788,P00038
6772,P00038
6774,P00038
6775,P00038
6776,P00038
6777,P00038
6778,P00038
8554,P00038
8651,P00038
9063,P00038
10681,P00039
112755,P00039
116443,P00039
143187,P00039
2770,P00039
2771,P00039
2773,P00039
2782,P00039
2783,P00039
2784,P00039
2785,P00039
2786,P00039
2787,P00039
2788,P00039
2790,P00039
2793,P00039
2890,P00039
2891,P00039
2892,P00039
2893,P00039
2897,P00039
2898,P00039
2899,P00039
2900,P00039
2901,P00039
2902,P00039
2903,P00039
2904,P00039
2905,P00039
2906,P00039
2911,P00039
2914,P00039
2915,P00039
2916,P00039
2917,P00039
2918,P00039
5566,P00039
5567,P00039
5568,P00039
5573,P00039
5575,P00039
5576,P00039
5577,P00039
55811,P00039
5613,P00039
57030,P00039
59345,P00039
6505,P00039
6506,P00039
6507,P00039
6511,P00039
6512,P00039
6616,P00039
6804,P00039
6843,P00039
6844,P00039
773,P00039
774,P00039
777,P00039
782,P00039
8673,P00039
8773,P00039
9341,P00039
9342,P00039
94235,P00039
10681,P00040
112755,P00040
2770,P00040
2771,P00040
2773,P00040
2775,P00040
2780,P00040
2782,P00040
2783,P00040
2784,P00040
2785,P00040
2786,P00040
2787,P00040
2788,P00040
2790,P00040
2791,P00040
2793,P00040
2912,P00040
2913,P00040
5566,P00040
5567,P00040
5568,P00040
5573,P00040
5575,P00040
5576,P00040
5577,P00040
55811,P00040
5613,P00040
59345,P00040
6616,P00040
6804,P00040
6843,P00040
6844,P00040
773,P00040
774,P00040
777,P00040
782,P00040
8673,P00040
8773,P00040
9341,P00040
9342,P00040
94235,P00040
116443,P00041
2767,P00041
2769,P00041
2776,P00041
2897,P00041
2901,P00041
2902,P00041
2903,P00041
2904,P00041
2905,P00041
2906,P00041
2907,P00041
2911,P00041
2915,P00041
3708,P00041
5332,P00041
5566,P00041
5567,P00041
5568,P00041
5573,P00041
5575,P00041
5579,P00041
5613,P00041
9456,P00041
10681,P00042
1103,P00042
112755,P00042
1128,P00042
1131,P00042
116443,P00042
2767,P00042
2776,P00042
2782,P00042
2783,P00042
2784,P00042
2785,P00042
2786,P00042
2787,P00042
2788,P00042
2790,P00042
2791,P00042
2793,P00042
2902,P00042
2903,P00042
2904,P00042
2905,P00042
2906,P00042
29941,P00042
3708,P00042
3709,P00042
3710,P00042
43,P00042
5332,P00042
5578,P00042
5579,P00042
5580,P00042
5581,P00042
5582,P00042
5583,P00042
5584,P00042
5585,P00042
5586,P00042
5588,P00042
5590,P00042
590,P00042
59345,P00042
60482,P00042
6572,P00042
6616,P00042
6804,P00042
6843,P00042
6844,P00042
8673,P00042
8773,P00042
9341,P00042
9342,P00042
94235,P00042
9630,P00042
10681,P00043
1103,P00043
112755,P00043
1129,P00043
1132,P00043
2770,P00043
2771,P00043
2773,P00043
2775,P00043
2779,P00043
2780,P00043
2782,P00043
2783,P00043
2784,P00043
2785,P00043
2786,P00043
2787,P00043
2788,P00043
2790,P00043
2791,P00043
2793,P00043
3760,P00043
3762,P00043
3763,P00043
3765,P00043
415117,P00043
43,P00043
5566,P00043
5567,P00043
5568,P00043
5573,P00043
5575,P00043
5576,P00043
5577,P00043
55811,P00043
5613,P00043
590,P00043
59345,P00043
60482,P00043
6535,P00043
6572,P00043
6616,P00043
6804,P00043
6810,P00043
6843,P00043
6844,P00043
8673,P00043
8675,P00043
8676,P00043
8773,P00043
9341,P00043
9342,P00043
94235,P00043
100128553,P00044
10120,P00044
10121,P00044
1103,P00044
112755,P00044
1134,P00044
1135,P00044
1136,P00044
1137,P00044
1138,P00044
1139,P00044
1140,P00044
1141,P00044
1142,P00044
1143,P00044
1144,P00044
1145,P00044
1146,P00044
126969,P00044
140469,P00044
22989,P00044
23026,P00044
345651,P00044
399687,P00044
415117,P00044
43,P00044
441294,P00044
4430,P00044
4542,P00044
4619,P00044
4620,P00044
4621,P00044
4622,P00044
4624,P00044
4625,P00044
4626,P00044
4627,P00044
4628,P00044
4629,P00044
4640,P00044
4641,P00044
4642,P00044
4643,P00044
4644,P00044
4645,P00044
4646,P00044
4647,P00044
4648,P00044
4649,P00044
4651,P00044
51168,P00044
53904,P00044
55584,P00044
55930,P00044
57053,P00044
57644,P00044
58,P00044
59,P00044
590,P00044
60,P00044
60482,P00044
64005,P00044
643854,P00044
6535,P00044
6572,P00044
6616,P00044
6804,P00044
6810,P00044
6843,P00044
6844,P00044
70,P00044
71,P00044
72,P00044
79784,P00044
79990,P00044
80179,P00044
84700,P00044
8673,P00044
8675,P00044
8676,P00044
8735,P00044
8773,P00044
8973,P00044
89832,P00044
9341,P00044
9342,P00044
102,P00045
10683,P00045
11317,P00045
140825,P00045
182,P00045
222484,P00045
23385,P00045
23509,P00045
2530,P00045
3516,P00045
3714,P00045
3955,P00045
4242,P00045
4851,P00045
4853,P00045
4854,P00045
4855,P00045
54567,P00045
55294,P00045
5663,P00045
6868,P00045
84461,P00045
84708,P00045
8650,P00045
8788,P00045
9148,P00045
9541,P00045
9612,P00045
9794,P00045
11072,P00046
11221,P00046
11266,P00046
128853,P00046
142679,P00046
1432,P00046
150290,P00046
1649,P00046
1843,P00046
1844,P00046
1845,P00046
1846,P00046
1847,P00046
1848,P00046
1849,P00046
1850,P00046
1852,P00046
2002,P00046
2872,P00046
29904,P00046
3725,P00046
4149,P00046
4208,P00046
4609,P00046
5321,P00046
5599,P00046
5600,P00046
5601,P00046
5603,P00046
5606,P00046
5608,P00046
56940,P00046
596,P00046
6300,P00046
63904,P00046
6416,P00046
6772,P00046
6815,P00046
7295,P00046
78986,P00046
80824,P00046
8569,P00046
100271927,P00047
10156,P00047
10451,P00047
10746,P00047
10750,P00047
1147,P00047
143872,P00047
1997,P00047
1998,P00047
1999,P00047
2000,P00047
2001,P00047
2002,P00047
2005,P00047
2077,P00047
2078,P00047
208,P00047
2113,P00047
2117,P00047
225689,P00047
22981,P00047
23092,P00047
2313,P00047
2353,P00047
23533,P00047
23779,P00047
2549,P00047
2551,P00047
25759,P00047
25803,P00047
26292,P00047
26298,P00047
26750,P00047
27330,P00047
2872,P00047
2885,P00047
2931,P00047
2932,P00047
3265,P00047
3551,P00047
369,P00047
3708,P00047
3709,P00047
3710,P00047
3716,P00047
3717,P00047
3718,P00047
3725,P00047
392,P00047
393,P00047
394,P00047
395,P00047
4216,P00047
4609,P00047
4690,P00047
4893,P00047
4983,P00047
51199,P00047
5154,P00047
5155,P00047
5156,P00047
5157,P00047
5159,P00047
5170,P00047
5289,P00047
5290,P00047
5291,P00047
5293,P00047
5294,P00047
5295,P00047
5296,P00047
5335,P00047
53358,P00047
5336,P00047
54738,P00047
5578,P00047
55843,P00047
5586,P00047
5594,P00047
5595,P00047
5597,P00047
5598,P00047
5599,P00047
5602,P00047
5604,P00047
5605,P00047
57522,P00047
5894,P00047
5921,P00047
5922,P00047
6195,P00047
6196,P00047
6197,P00047
6198,P00047
6199,P00047
64333,P00047
6464,P00047
6654,P00047
6655,P00047
6722,P00047
673,P00047
6772,P00047
6773,P00047
6774,P00047
6775,P00047
6776,P00047
6777,P00047
6778,P00047
7392,P00047
7409,P00047
7410,P00047
79658,P00047
8440,P00047
85004,P00047
8503,P00047
8518,P00047
8569,P00047
8986,P00047
9230,P00047
9252,P00047
9261,P00047
9402,P00047
94134,P00047
9846,P00047
9901,P00047
10000,P00048
10681,P00048
207,P00048
208,P00048
2308,P00048
2309,P00048
23533,P00048
2767,P00048
2770,P00048
2771,P00048
2773,P00048
2776,P00048
2780,P00048
2782,P00048
2783,P00048
2784,P00048
2792,P00048
2793,P00048
2932,P00048
3632,P00048
3636,P00048
3643,P00048
3667,P00048
3717,P00048
4303,P00048
4846,P00048
4893,P00048
5170,P00048
5290,P00048
5291,P00048
5295,P00048
5296,P00048
5728,P00048
5731,P00048
59345,P00048
6198,P00048
6199,P00048
6654,P00048
6655,P00048
7534,P00048
842,P00048
8503,P00048
9630,P00048
10273,P00049
10971,P00049
118424,P00049
122011,P00049
1432,P00049
143471,P00049
1445,P00049
1452,P00049
1453,P00049
1454,P00049
1455,P00049
1456,P00049
1459,P00049
1460,P00049
156,P00049
157,P00049
1731,P00049
1861,P00049
2002,P00049
225689,P00049
2268,P00049
23291,P00049
23673,P00049
2444,P00049
2534,P00049
27433,P00049
2810,P00049
283106,P00049
2861,P00049
3055,P00049
3091,P00049
3303,P00049
3304,P00049
3305,P00049
3306,P00049
3309,P00049
3310,P00049
3312,P00049
3313,P00049
3932,P00049
4067,P00049
4729,P00049
4735,P00049
5071,P00049
5338,P00049
5413,P00049
5414,P00049
55294,P00049
5594,P00049
5595,P00049
5598,P00049
5599,P00049
5601,P00049
5602,P00049
5682,P00049
5683,P00049
5684,P00049
5685,P00049
5686,P00049
5687,P00049
5688,P00049
5689,P00049
5691,P00049
5695,P00049
5699,P00049
6300,P00049
640,P00049
6531,P00049
6620,P00049
6622,P00049
6623,P00049
6714,P00049
7054,P00049
7332,P00049
7345,P00049
7525,P00049
7529,P00049
7531,P00049
7532,P00049
7533,P00049
7534,P00049
8417,P00049
8454,P00049
8573,P00049
898,P00049
9134,P00049
9246,P00049
9283,P00049
9627,P00049
1361,P00050
2243,P00050
2244,P00050
2266,P00050
4018,P00050
4312,P00050
4314,P00050
4318,P00050
4322,P00050
5054,P00050
5055,P00050
5327,P00050
5328,P00050
5329,P00050
5340,P00050
5345,P00050
1431,P00051
2271,P00051
4190,P00051
4967,P00051
50,P00051
5160,P00051
5161,P00051
5164,P00051
6391,P00051
8802,P00051
10220,P00052
10370,P00052
10454,P00052
10637,P00052
130399,P00052
1386,P00052
1387,P00052
1432,P00052
151449,P00052
196513,P00052
2033,P00052
2280,P00052
2281,P00052
2286,P00052
25805,P00052
2657,P00052
2658,P00052
2660,P00052
2661,P00052
2662,P00052
2668,P00052
269,P00052
27302,P00052
3265,P00052
353500,P00052
3624,P00052
3625,P00052
3626,P00052
3725,P00052
3726,P00052
3727,P00052
392255,P00052
4086,P00052
4087,P00052
4088,P00052
4089,P00052
4090,P00052
4091,P00052
4092,P00052
4093,P00052
4435,P00052
4838,P00052
4893,P00052
5594,P00052
5595,P00052
5599,P00052
5600,P00052
5601,P00052
5602,P00052
5603,P00052
56911,P00052
57154,P00052
6237,P00052
6300,P00052
64750,P00052
649,P00052
6497,P00052
6498,P00052
650,P00052
651,P00052
652,P00052
653,P00052
654,P00052
655,P00052
656,P00052
657,P00052
658,P00052
659,P00052
6885,P00052
7042,P00052
7043,P00052
7044,P00052
7046,P00052
7048,P00052
7092,P00052
7093,P00052
79753,P00052
8061,P00052
8200,P00052
83729,P00052
8928,P00052
90,P00052
91,P00052
92,P00052
9210,P00052
93,P00052
9372,P00052
94,P00052
9518,P00052
9573,P00052
9765,P00052
10000,P00053
10451,P00053
1147,P00053
1445,P00053
207,P00053
208,P00053
2353,P00053
27040,P00053
3265,P00053
3551,P00053
369,P00053
3708,P00053
3725,P00053
3932,P00053
3937,P00053
4214,P00053
4690,P00053
4792,P00053
4893,P00053
5058,P00053
5062,P00053
5063,P00053
5289,P00053
5290,P00053
5291,P00053
5293,P00053
5294,P00053
5295,P00053
5296,P00053
5335,P00053
5530,P00053
5532,P00053
5533,P00053
5588,P00053
5594,P00053
5595,P00053
5599,P00053
5601,P00053
5604,P00053
5605,P00053
5788,P00053
5879,P00053
5894,P00053
6654,P00053
6655,P00053
673,P00053
7409,P00053
7410,P00053
7454,P00053
7535,P00053
801,P00053
8440,P00053
8503,P00053
915,P00053
916,P00053
917,P00053
919,P00053
940,P00053
9402,P00053
941,P00053
942,P00053
998,P00053
10010,P00054
10333,P00054
10454,P00054
11213,P00054
114609,P00054
1147,P00054
1326,P00054
1432,P00054
148022,P00054
2002,P00054
23643,P00054
29110,P00054
353376,P00054
3551,P00054
3654,P00054
3661,P00054
3725,P00054
389898,P00054
4615,P00054
4792,P00054
4794,P00054
51135,P00054
51284,P00054
51295,P00054
51311,P00054
54106,P00054
54472,P00054
5595,P00054
5599,P00054
5601,P00054
5604,P00054
5605,P00054
5606,P00054
6885,P00054
7097,P00054
7098,P00054
7099,P00054
7128,P00054
7189,P00054
7334,P00054
7335,P00054
81793,P00054
929,P00054
9641,P00054
11036,P00055
129685,P00055
1387,P00055
148327,P00055
2033,P00055
29105,P00055
2957,P00055
2958,P00055
2959,P00055
2960,P00055
2961,P00055
2962,P00055
2963,P00055
2965,P00055
2967,P00055
2968,P00055
2972,P00055
29893,P00055
387332,P00055
51616,P00055
5432,P00055
5434,P00055
5435,P00055
5437,P00055
5441,P00055
55290,P00055
5573,P00055
5575,P00055
5576,P00055
5577,P00055
64764,P00055
6873,P00055
6874,P00055
6878,P00055
6879,P00055
6880,P00055
6882,P00055
6883,P00055
6908,P00055
7270,P00055
80298,P00055
8458,P00055
84699,P00055
9013,P00055
90993,P00055
9519,P00055
9586,P00055
1409,P00056
1410,P00056
1432,P00056
207,P00056
2113,P00056
23683,P00056
23779,P00056
25759,P00056
25865,P00056
3091,P00056
3265,P00056
3315,P00056
369,P00056
3791,P00056
392,P00056
4846,P00056
4893,P00056
5286,P00056
5287,P00056
5289,P00056
5290,P00056
5291,P00056
5293,P00056
5294,P00056
5295,P00056
5296,P00056
5321,P00056
5335,P00056
5336,P00056
55615,P00056
5578,P00056
5579,P00056
5580,P00056
5581,P00056
5582,P00056
5583,P00056
5584,P00056
5587,P00056
5588,P00056
5590,P00056
5594,P00056
5595,P00056
5604,P00056
5605,P00056
56848,P00056
5747,P00056
5829,P00056
5879,P00056
5880,P00056
5881,P00056
5894,P00056
673,P00056
7041,P00056
7422,P00056
7867,P00056
842,P00056
8503,P00056
8877,P00056
9047,P00056
9261,P00056
9404,P00056
1000,P00057
1001,P00057
1002,P00057
1003,P00057
1004,P00057
1005,P00057
1006,P00057
1007,P00057
1008,P00057
1009,P00057
1010,P00057
1012,P00057
1013,P00057
1014,P00057
1015,P00057
1016,P00057
10847,P00057
11167,P00057
11211,P00057
120114,P00057
122011,P00057
130399,P00057
1387,P00057
1452,P00057
1453,P00057
1454,P00057
1455,P00057
1456,P00057
1459,P00057
1460,P00057
1487,P00057
1488,P00057
1495,P00057
1496,P00057
1499,P00057
166,P00057
1855,P00057
1856,P00057
1857,P00057
1951,P00057
1952,P00057
2033,P00057
2195,P00057
2196,P00057
22881,P00057
23236,P00057
23291,P00057
2487,P00057
2535,P00057
26025,P00057
26108,P00057
26167,P00057
27328,P00057
2767,P00057
2769,P00057
2776,P00057
2782,P00057
2783,P00057
2784,P00057
2785,P00057
2786,P00057
2787,P00057
2788,P00057
2790,P00057
283106,P00057
28316,P00057
28513,P00057
29119,P00057
2932,P00057
29930,P00057
3065,P00057
3066,P00057
3070,P00057
3708,P00057
3709,P00057
3710,P00057
4040,P00057
4041,P00057
407,P00057
408,P00057
4086,P00057
4089,P00057
409,P00057
4090,P00057
4772,P00057
4773,P00057
4775,P00057
4776,P00057
50485,P00057
5097,P00057
5098,P00057
5099,P00057
5100,P00057
5101,P00057
51176,P00057
51294,P00057
51339,P00057
51384,P00057
51701,P00057
51764,P00057
5330,P00057
5331,P00057
5332,P00057
54331,P00057
54361,P00057
54510,P00057
54617,P00057
54825,P00057
5515,P00057
5516,P00057
5525,P00057
5526,P00057
5527,P00057
5528,P00057
5529,P00057
5530,P00057
5532,P00057
5533,P00057
5534,P00057
5535,P00057
5578,P00057
5579,P00057
5580,P00057
5581,P00057
5582,P00057
5583,P00057
5584,P00057
55869,P00057
5588,P00057
5590,P00057
55970,P00057
56097,P00057
56098,P00057
56099,P00057
56100,P00057
56103,P00057
56104,P00057
56105,P00057
56106,P00057
56108,P00057
56109,P00057
56110,P00057
56112,P00057
56113,P00057
56114,P00057
56121,P00057
56122,P00057
56123,P00057
56124,P00057
56125,P00057
56126,P00057
56128,P00057
56129,P00057
56130,P00057
56131,P00057
56132,P00057
56133,P00057
56134,P00057
56135,P00057
56136,P00057
56137,P00057
56138,P00057
56139,P00057
56140,P00057
56141,P00057
56142,P00057
56143,P00057
56144,P00057
56145,P00057
56146,P00057
56147,P00057
56911,P00057
57526,P00057
57575,P00057
57634,P00057
57717,P00057
59345,P00057
607,P00057
6295,P00057
64072,P00057
6422,P00057
6423,P00057
6424,P00057
6425,P00057
64403,P00057
64405,P00057
6477,P00057
6478,P00057
64881,P00057
65217,P00057
657,P00057
658,P00057
6594,P00057
6595,P00057
6596,P00057
6597,P00057
6598,P00057
6599,P00057
6601,P00057
6602,P00057
6603,P00057
6604,P00057
6605,P00057
6885,P00057
6907,P00057
6934,P00057
7046,P00057
7088,P00057
7089,P00057
7090,P00057
7091,P00057
7471,P00057
7472,P00057
7473,P00057
7474,P00057
7475,P00057
7476,P00057
7477,P00057
7478,P00057
7479,P00057
7480,P00057
7481,P00057
7482,P00057
7483,P00057
7484,P00057
7855,P00057
79412,P00057
79718,P00057
7976,P00057
79816,P00057
80326,P00057
81029,P00057
8289,P00057
8312,P00057
8321,P00057
8322,P00057
8323,P00057
8324,P00057
8325,P00057
83259,P00057
8326,P00057
83439,P00057
83999,P00057
8467,P00057
85407,P00057
85409,P00057
8641,P00057
8642,P00057
8727,P00057
8841,P00057
8945,P00057
89780,P00057
90665,P00057
90780,P00057
91,P00057
92211,P00057
9350,P00057
94235,P00057
9557,P00057
9620,P00057
9630,P00057
9708,P00057
9752,P00057
999,P00057
6626,P00058
6629,P00058
8233,P00058
9129,P00058
9410,P00058
10000,P00059
1017,P00059
1026,P00059
10912,P00059
11200,P00059
1387,P00059
1647,P00059
2033,P00059
207,P00059
208,P00059
23411,P00059
23522,P00059
25942,P00059
2810,P00059
3065,P00059
3146,P00059
4193,P00059
4194,P00059
4616,P00059
472,P00059
51512,P00059
5170,P00059
5290,P00059
5371,P00059
545,P00059
5515,P00059
5516,P00059
5728,P00059
6612,P00059
6613,P00059
7157,P00059
7161,P00059
7179,P00059
7186,P00059
7341,P00059
7486,P00059
8626,P00059
8850,P00059
891,P00059
898,P00059
9219,P00059
983,P00059
995,P00059
10054,P00060
10055,P00060
10213,P00060
10477,P00060
10533,P00060
11059,P00060
11060,P00060
11065,P00060
11219,P00060
27338,P00060
29089,P00060
3093,P00060
389898,P00060
4193,P00060
51619,P00060
55236,P00060
5704,P00060
5707,P00060
5708,P00060
5710,P00060
5713,P00060
57154,P00060
5719,P00060
64750,P00060
7317,P00060
7318,P00060
7319,P00060
7320,P00060
7321,P00060
7322,P00060
7323,P00060
7324,P00060
7325,P00060
7326,P00060
7327,P00060
7332,P00060
7334,P00060
7336,P00060
7337,P00060
83737,P00060
89910,P00060
9039,P00060
9246,P00060
9690,P00060
506,P02721
509,P02721
55902,P02722
79611,P02722
84532,P02722
100,P02723
3251,P02723
353,P02723
4860,P02723
56952,P02723
7498,P02723
586,P02724
587,P02724
55821,P02725
18,P02726
1588,P02727
3292,P02727
3293,P02727
3294,P02727
3988,P02727
51478,P02727
6646,P02727
8435,P02727
8630,P02727
1373,P02728
162417,P02728
435,P02728
445,P02728
5009,P02728
790,P02728
6120,P02729
440,P02730
53354,P02736
